h3_index,bike_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,other_amenities,pet_amenity,social_amenities,water_amenities,parking_area,traffic_count,highway,public_transport,voltage,car_amenities,needs_amenities,shops_amenities,study_work_amenity,latitude,longitude,distance_to_center,number_stations,number_plugs,charger_rating,charger_rating_float,has_charging_station
88be084a0dfffff,0.0,0.0,2.0,1.0,0.0,1.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,3.0,3.0,0.0,-33.585646864642335,150.85749320395217,45.27100413414578,0.0,0.0,nothing,0.0,0
88be084a15fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15264.489417652512,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-33.58223214761007,150.82500866929857,47.73713619299396,0.0,0.0,nothing,0.0,0
88be084a19fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,26576.07529702268,1787422.5887850467,5.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.597873765193334,150.82262790602428,46.76633026849601,0.0,0.0,nothing,0.0,0
88be084a1bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61635.26168224299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.596733342174645,150.81179870324638,47.61991050979491,0.0,0.0,nothing,0.0,0
88be084a23fffff,0.0,0.0,3.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,119197.44938016673,164506.22222222222,0.0,7.0,0.0,0.0,0.0,2.0,0.0,-33.5604774257488,150.84481556896034,48.07225145468264,0.0,0.0,nothing,0.0,0
88be084a25fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.554361721729364,150.86224048041612,47.448314918022135,0.0,0.0,nothing,0.0,0
88be084a27fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44865.33333333333,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-33.55322507251836,150.8514157226817,48.22586917900457,0.0,0.0,nothing,0.0,0
88be084a29fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.5700042773365,150.85986727809268,46.339452483882674,0.0,0.0,nothing,0.0,0
88be084a2dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.56275105641166,150.86646702204945,46.49893415164417,0.0,0.0,nothing,0.0,0
88be084a35fffff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,247940.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,-33.559339223930294,150.83399052564656,48.87140148330887,0.0,0.0,nothing,0.0,0
88be084a37fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25187.555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.558200098009586,150.82316593881202,49.67834327942771,0.0,0.0,nothing,0.0,0
88be084a3dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7711.600605844287,21252.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-33.567729389684324,150.8382143422136,47.9394788226885,0.0,0.0,nothing,0.0,0
88be084a43fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520025.31046801206,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.601289481234296,150.8551182575222,44.245899416252826,0.0,0.0,nothing,0.0,0
88be084a45fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56164.58394261417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.59517265400445,150.87255109907207,43.532185897229255,0.0,0.0,nothing,0.0,0
88be084a47fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.594036562385895,150.86172081252812,44.343908283088616,0.0,0.0,nothing,0.0,0
88be084a49fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5830.903790087464,0.0,0.0,0.0,0.0,-33.61081578204234,150.87017862636608,42.501009126980605,0.0,0.0,nothing,0.0,0
88be084a4bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.60967935875606,150.85934639970782,43.332127081939745,0.0,0.0,nothing,0.0,0
88be084a4dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1457.725947521866,0.0,0.0,0.0,0.0,-33.60356199607849,150.87678077037367,42.603182532198005,0.0,0.0,nothing,0.0,0
88be084a51fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607547.5794392524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.607403733599185,150.83768331288778,45.01669996447029,0.0,0.0,nothing,0.0,0
88be084a53fffff,0.0,0.0,26.0,0.0,0.0,1.0,0.0,39.0,0.0,1.0,0.0,239093.8158929079,3020127.8224299066,21.0,1.0,0.0,4.0,4.0,0.0,0.0,-33.60626453206247,150.82685245421683,45.869332349319606,0.0,0.0,nothing,0.0,0
88be084a57fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,484329.2608667825,880503.738317757,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.599013262821025,150.83345756649277,45.91922028483564,0.0,0.0,nothing,0.0,0
88be084a59fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5844.967664122707,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,-33.61579414582599,150.84190992477454,44.11882412741644,0.0,0.0,nothing,0.0,0
88be084a5bfffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35818.25343454941,862893.6635514019,5.0,6.0,0.0,3.0,0.0,0.0,0.0,-33.61465524067758,150.83107786775528,44.97711059355603,0.0,0.0,nothing,0.0,0
88be084a5dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68103.83621342115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.60854200921941,150.8485146282999,44.170832429614585,0.0,0.0,nothing,0.0,0
88be084a63fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4077.9273057398505,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.57839379413355,150.8640943531512,45.40053007613009,0.0,0.0,nothing,0.0,0
88be084a67fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.57114033405528,150.87069442858362,45.55214474955429,0.0,0.0,nothing,0.0,0
88be084a6bfffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-33.58678325318949,150.86832229340447,44.46470761917528,0.0,0.0,nothing,0.0,0
88be084a6dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.580664388869145,150.88575150116102,43.824777120361226,0.0,0.0,nothing,0.0,0
88be084a85fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3446.323649428863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.56927442248278,150.7774840039053,52.01592467426689,0.0,0.0,nothing,0.0,0
88be084a99fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38390.82849456575,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.58987138025041,150.74683313976888,52.859496281946925,0.0,0.0,nothing,0.0,0
88be084a9bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.588724484198934,150.7360071616645,53.74987721812929,0.0,0.0,nothing,0.0,0
88be084aa1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.553634356651784,150.77987217113903,52.97683659509955,0.0,0.0,nothing,0.0,0
88be084aabfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3446.323649428863,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,-33.5608825450394,150.77326650897544,52.91475530002345,0.0,0.0,nothing,0.0,0
88be084aadfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.55477717730722,150.79069492462068,52.1422745706491,0.0,0.0,nothing,0.0,0
88be084ab9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.566985338088905,150.75583600705505,53.73341056408456,0.0,0.0,nothing,0.0,0
88be084abbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-33.5658394105945,150.745012701288,54.60006384245692,0.0,0.0,nothing,0.0,0
88be084abdfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.55973817119576,150.7624434783438,53.765969128510605,0.0,0.0,nothing,0.0,0
88be084ac1fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323524.8948899531,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.5944497206347,150.79014167374095,49.345131985092515,0.0,0.0,nothing,0.0,0
88be084ac3fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237692.7713356091,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.59330652244923,150.77931384850206,50.2161506618943,0.0,0.0,nothing,0.0,0
88be084ac9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078405.9932346651,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.60284137362707,150.794362626101,48.46422358465015,0.0,0.0,nothing,0.0,0
88be084acbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,125393.38480092556,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.60169847009928,150.78353360184383,49.34043434660198,0.0,0.0,nothing,0.0,0
88be084ad1fffff,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,149223.05084461198,0.0,22.0,3.0,0.0,1.0,2.0,0.0,0.0,-33.599409887978446,150.76187693546808,51.107987721501445,0.0,0.0,nothing,0.0,0
88be084ad3fffff,1.0,0.0,29.0,6.0,0.0,1.0,2.0,70.0,0.0,0.0,0.0,2994922.9804357155,0.0,72.0,11.0,0.0,10.0,6.0,3.0,2.0,-33.598264209722416,150.75104929483757,51.99881396395469,0.0,0.0,nothing,0.0,0
88be084ad5fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.592162399544364,150.7684864839312,51.09239165769436,0.0,0.0,nothing,0.0,0
88be084ad7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49581.20247001191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.59101735208852,150.75765958077224,51.97358983379192,0.0,0.0,nothing,0.0,0
88be084ad9fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.607802367398286,150.76609515463105,50.247758601183094,0.0,0.0,nothing,0.0,0
88be084adbfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.60665698302162,150.7552663142264,51.14357600610431,0.0,0.0,nothing,0.0,0
88be084addfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,22538.030393648896,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-33.6005546414936,150.7727050380515,50.22177791237461,0.0,0.0,nothing,0.0,0
88be084ae7fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.56316852219612,150.79491395170467,51.22994914809528,0.0,0.0,nothing,0.0,0
88be084b01fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,33329.615522677406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.53373428995499,150.89285526470636,47.34796431959711,0.0,0.0,nothing,0.0,0
88be084b03fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.53260044791718,150.8820322792151,48.07371514841195,0.0,0.0,nothing,0.0,0
88be084b07fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.52534591532873,150.88862739963048,48.32273001763367,0.0,0.0,nothing,0.0,0
88be084b0bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-33.54098906295218,150.88625981384376,47.10458311360814,0.0,0.0,nothing,0.0,0
88be084b11fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.53871920023343,150.8646128113945,48.594823362332015,0.0,0.0,nothing,0.0,0
88be084b1bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104266.6415871619,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,-33.54597233050818,150.85801480346424,48.400133771902674,0.0,0.0,nothing,0.0,0
88be084b2bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-33.51809099627356,150.8952214472653,48.59152101060904,0.0,0.0,nothing,0.0,0
88be084b35fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,-33.50856899939063,150.88017426241086,50.2763852868685,0.0,0.0,nothing,0.0,0
88be084b37fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.507434269224646,150.8693548612022,50.9905321884596,0.0,0.0,nothing,0.0,0
88be084b49fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.56003110079267,150.91637107097625,43.70537409703742,0.0,0.0,nothing,0.0,0
88be084b59fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.56502098866523,150.88812029212508,44.96184110341016,0.0,0.0,nothing,0.0,0
88be084b5bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.563886484922776,150.8772934303362,45.72562870747597,0.0,0.0,nothing,0.0,0
88be084b5dfffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-33.55776612322991,150.89471747735263,45.171641226205494,0.0,0.0,nothing,0.0,0
88be084b63fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.52761142148329,150.91027233694822,46.91153544077361,0.0,0.0,nothing,0.0,0
88be084c4bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.58560076446132,150.63197594936724,62.0447631310732,1.0,1.0,11 kW,11.0,1
88be084c61fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.5189504373177,0.0,0.0,0.0,0.0,-33.555484534686485,150.64762386277184,62.59726722488959,0.0,0.0,nothing,0.0,0
88be084c63fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3327.731092436975,0.0,0.0,0.0,0.0,-33.55432938176213,150.63680521802434,63.50438023176226,0.0,0.0,nothing,0.0,0
88be084c65fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22589.427568260297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.548243679957906,150.65423867587322,62.543045807918965,0.0,0.0,nothing,0.0,0
88be084c69fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1154.5189504373177,0.0,0.0,0.0,0.0,-33.563879858287734,150.65182782546975,61.75662383665226,0.0,0.0,nothing,0.0,0
88be084c6dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4744.965792970578,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.55663876583413,150.65844297695836,61.69342770207775,0.0,0.0,nothing,0.0,0
88be084d45fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.52042739874081,150.6915026840617,61.6258133582006,0.0,0.0,nothing,0.0,0
88be084d4dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.2973760932946,0.0,0.0,0.0,0.0,-33.528821240947096,150.69570953498388,60.73832190353842,0.0,0.0,nothing,0.0,0
88be084d51fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115354.64524751244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.532607531872074,150.6566486420353,63.36796726427302,0.0,0.0,nothing,0.0,0
88be084d69fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.2973760932946,0.0,0.0,0.0,0.0,-33.51318394795747,150.69811141599962,61.66204161186408,0.0,0.0,nothing,0.0,0
88be084d6dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4190.476190476191,0.0,0.0,0.0,0.0,-33.50594010591945,150.70471907830532,61.71481713915568,0.0,0.0,nothing,0.0,0
88be084e11fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.62411143083481,150.62052088112628,60.933241909918394,0.0,0.0,nothing,0.0,0
88be084e15fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.616872243551356,150.62714313504847,60.75161390627544,0.0,0.0,nothing,0.0,0
88be084e27fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.58791152001397,150.65362143969844,60.189683078005736,0.0,0.0,nothing,0.0,0
88be084e2dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0991253644316,0.0,0.0,0.0,0.0,-33.59746062473009,150.66865230323518,58.44749004806148,0.0,0.0,nothing,0.0,0
88be084e3bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.60847584240179,150.6229391425487,61.53160664306548,0.0,0.0,nothing,0.0,0
88be084e3dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.2967669595455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.602392675634896,150.6403844294149,60.437482029863595,0.0,0.0,nothing,0.0,0
88be084e43fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14541.124696396972,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.63597584716388,150.65721174886326,57.30111424270413,0.0,0.0,nothing,0.0,0
88be084e47fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3848.396501457726,0.0,0.0,0.0,0.0,-33.62873452346719,150.6638321450553,57.126037633750265,0.0,0.0,nothing,0.0,0
88be084e49fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590253.6666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.6455253049986,150.6722516653448,55.57827247440017,0.0,0.0,nothing,0.0,0
88be084e4bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53904.444444444445,0.0,0.0,2886.2973760932946,0.0,0.0,0.0,0.0,-33.64437150154577,150.6614207382104,56.534901619592546,0.0,0.0,nothing,0.0,0
88be084e4dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,-33.63828311247216,150.6788716662962,55.397857402724625,0.0,0.0,nothing,0.0,0
88be084e61fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.614250684183155,150.67706972138544,56.82825885276407,0.0,0.0,nothing,0.0,0
88be084e63fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2886.2973760932946,0.0,0.0,0.0,0.0,-33.61309756372442,150.66624266657055,57.7640795370414,0.0,0.0,nothing,0.0,0
88be084e67fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3848.396501457726,0.0,0.0,0.0,0.0,-33.605855681853456,150.67286058052107,57.63472054675984,0.0,0.0,nothing,0.0,0
88be084e6bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.62149280230214,150.67045146920142,56.96837077561142,0.0,0.0,nothing,0.0,0
88be084e6dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225356.44444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.61540288035137,150.68789724423866,55.89510856488002,0.0,0.0,nothing,0.0,0
88be084f03fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4618.075801749271,0.0,0.0,0.0,0.0,-33.56733891518053,150.68429017516056,59.04301521815552,0.0,0.0,nothing,0.0,0
88be084f05fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.561246469243144,150.7017241132706,58.11386969188643,0.0,0.0,nothing,0.0,0
88be084f09fffff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,3694.4260318502056,0.0,41.0,0.0,1539.3586005830905,0.0,17.0,0.0,0.0,-33.57688419775923,150.69932152114836,57.293074674286885,0.0,0.0,nothing,0.0,0
88be084f0bfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.57573331505682,150.6884986025592,58.19486731481097,0.0,0.0,nothing,0.0,0
88be084f0dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196788.32655794948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.56964034015538,150.70593407793118,57.252005412135944,0.0,0.0,nothing,0.0,0
88be084f15fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1539.3586005830905,0.0,0.0,0.0,0.0,-33.56618681863663,150.67346892392658,59.94410268707678,0.0,0.0,nothing,0.0,0
88be084f17fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2309.0379008746354,0.0,0.0,0.0,0.0,-33.56503379961549,150.66264814044914,60.84869045713682,0.0,0.0,nothing,0.0,0
88be084f1bfffff,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-33.58067034809999,150.66023833851733,60.090924117847536,0.0,0.0,nothing,0.0,0
88be084f1dfffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3655.97667638484,0.0,0.0,0.0,0.0,-33.574581509347894,150.6776761507843,59.10024374362387,0.0,0.0,nothing,0.0,0
88be084f23fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.198250728863,0.0,0.0,0.0,0.0,-33.54445856806832,150.69330677272302,59.851440830799,0.0,0.0,nothing,0.0,0
88be084f27fffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0991253644316,0.0,0.0,0.0,0.0,-33.53721503157027,150.69991724817226,59.85469307991994,0.0,0.0,nothing,0.0,0
88be084f2bfffff,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44200.614526402765,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-33.55285254504768,150.69751501160783,58.98041617364855,0.0,0.0,nothing,0.0,0
