h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,number_stations,highway,subway,voltage,has_charging_station,distance_to_center
88194ad801fffff,51.44781105987727,-0.27422075384444417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.48799816759382
88194ad803fffff,51.44005298134985,-0.26994053597818674,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7069.075667926361,0.0,0.0,0.0,0.0,0.0,0,11.558252125167977
88194ad805fffff,51.449881571952,-0.28642202066278905,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,12.206859063702357
88194ad807fffff,51.44212363799783,-0.28213954889931386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.23618371500525
88194ad809fffff,51.453497276336066,-0.26630092186135984,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12515.74527981627,0.0,0.0,2.0,0.0,0.0,0,10.753270776065538
88194ad80bfffff,51.445739459535275,-0.2620216416673326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.816665184239,0.0,0.0,0.0,0.0,0.0,0,10.792919484833826
88194ad80dfffff,51.45556873221583,-0.27850228826774653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11.490087466010758
88194ad811fffff,51.430222608772546,-0.25346702837134255,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1541.7026910495606,0.0,0.0,22.0,0.0,0.0,0,11.099407836633835
88194ad813fffff,51.42246357558489,-0.2491916941512896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3920.593999455651,0.0,0.0,0.0,0.0,0.0,0,11.36013325255906
88194ad815fffff,51.43229449702077,-0.26566163410957294,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,42758.50085546904,0.0,0.0,23.0,0.0,0.0,0,11.699552785911544
88194ad817fffff,51.42453560727726,-0.2613840476794693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12023.502381305801,0.0,0.0,4.0,0.0,0.0,0,11.909378060410525
88194ad819fffff,51.43590840519382,-0.24554897357042563,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26805.525200662607,0.0,0.0,7.0,0.0,0.0,0,10.29414476470208
88194ad81bfffff,51.42814963374812,-0.24127457712577272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.0415022888951,0.0,0.0,0.0,0.0,0.0,0,10.53849484279583
88194ad81dfffff,51.43798123688506,-0.257743677357055,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,15951.036724947342,78011.35416666667,1.0,14.0,0.0,0.0,1,10.909097130078784
88194ad821fffff,51.446261685482064,-0.30654403549859965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,15162.179858855177,0.0,0.0,4.0,0.0,0.0,0,13.661127764223867
88194ad823fffff,51.43850363520584,-0.3022583729355853,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11091.378294209218,3821.4,0.0,3.0,0.0,0.0,0,13.682316170714179
88194ad825fffff,51.44832907513781,-0.31874950810287594,12.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,16431.362983821575,15725.416666666666,0.0,6.0,0.0,0.0,0,14.401334322321013
88194ad827fffff,51.44057117044707,-0.3144615912949635,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20801.50214313547,392.0,0.0,3.0,0.0,0.0,0,14.390109548547704
88194ad829fffff,51.45195099516901,-0.2986254415863326,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,59.0,6.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,13923.581654620928,12841.0,0.0,10.0,0.0,0.0,0,12.945556347256405
88194ad82bfffff,51.44419320623866,-0.2943407155849363,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,18263.442540191903,0.0,0.0,2.0,0.0,0.0,0,12.938384702161672
88194ad82dfffff,51.454019328937925,-0.31083101607808616,30.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,13.0,11.0,0.0,9.0,1.0,1.0,1.0,0.0,0.0,12722.219065744583,16425.3125,0.0,8.0,0.0,0.0,0,13.700896460071434
88194ad831fffff,51.42867640932324,-0.2857752150533444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.8353365050726,0.0,0.0,1.0,0.0,0.0,0,13.116134254817695
88194ad833fffff,51.42091740211293,-0.28149443940427826,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,7691.488008486742,5421.0,0.0,10.0,0.0,0.0,0,13.298499775632834
88194ad835fffff,51.430745178496664,-0.2979740278292458,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,565.8353365050726,1690.0,0.0,2.0,0.0,0.0,0,13.764185795060595
88194ad837fffff,51.42298631574203,-0.2936909996200618,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,1191.25,0.0,12.0,0.0,0.0,0,13.90567045214426
88194ad839fffff,51.43436529790254,-0.2778583938064865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1836.213647288719,0.0,0.0,0.0,0.0,0.0,0,12.333220032130493
88194ad83bfffff,51.426606552053414,-0.27357855482495796,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3331.212763078617,15947.72,0.0,9.0,0.0,0.0,0,12.496396921085594
88194ad83dfffff,51.436435010827616,-0.29005730692713094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,12.995522179348235
88194ad841fffff,51.466939435875936,-0.26265971145433026,28.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,13.0,1.0,15.0,3.0,1.0,0.0,0.0,0.0,16759.902123492313,1794.5454545454545,0.0,10.0,0.0,0.0,0,10.113199937243857
88194ad843fffff,51.45918228724454,-0.258380053049073,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3442.315535975824,9204.5,0.0,1.0,0.0,0.0,0,10.034933434534862
88194ad845fffff,51.469011690841114,-0.27486343213881576,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1961.2660489026873,24544.93984962406,1.0,14.0,0.0,0.0,1,10.905259649332335
88194ad847fffff,51.46125468690037,-0.2705815184985989,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8586.67904732991,24963.666666666668,11.0,4.0,0.0,0.0,1,10.790987428733885
88194ad849fffff,51.47262297901307,-0.2547368672340929,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,23162.73684427935,0.0,0.0,4.0,0.0,0.0,0,9.461280327944062
88194ad84bfffff,51.46486609247315,-0.2504581475067965,13.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,22124.56225347583,719.0,0.0,13.0,0.0,0.0,0,9.336743410186118
88194ad84dfffff,51.474696177836314,-0.26694068674855825,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4961.449847689484,4590.0,0.0,6.0,0.0,0.0,0,10.272302338560886
88194ad851fffff,51.44935110078543,-0.2419046561372262,6.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,18.0,16.0,0.0,16.0,6.0,1.0,0.0,0.0,0.0,4836.939066718376,1090.909090909091,0.0,9.0,0.0,0.0,0,9.35371311454352
88194ad853fffff,51.44159299641142,-0.23762988337606014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,23165.918496017723,0.0,0.0,6.0,0.0,0.0,0,9.494760549095677
88194ad855fffff,51.45142473232905,-0.2541017109729815,13.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,25369.016988082432,12438.8,0.0,11.0,0.0,0.0,0,10.039401302990449
88194ad857fffff,51.44366677151648,-0.24982468466650956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.64438868213,94623.41666666667,0.0,0.0,0.0,0.0,0,10.126501674562737
88194ad859fffff,51.45503422456247,-0.23398359186867354,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,14.0,30.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,39574.3569164057,721.1818181818181,0.0,6.0,0.0,0.0,0,8.593348851831712
88194ad85bfffff,51.447276382295875,-0.22970975788775175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2362.285833073467,71599.95833333333,0.0,0.0,0.0,0.0,0,8.7028469139137
88194ad85dfffff,51.457108799601635,-0.2461807439943704,9.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,17.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,51580.22531297876,23991.38888888889,11.0,10.0,0.0,0.0,1,9.300543017830872
88194ad861fffff,51.46539621988793,-0.29499091644050573,29.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,21.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,24011.468129026784,35030.96,1.0,19.0,0.0,0.0,1,12.352135197661056
88194ad863fffff,51.45763909937778,-0.29070580965653997,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,76.00409177070254,0.0,0.0,6.0,0.0,0.0,0,12.24572621508344
88194ad865fffff,51.46746535203829,-0.30719884785964724,8.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,62808.81632631265,43400.25,0.0,5.0,0.0,0.0,0,13.151439298625897
88194ad867fffff,51.45970837723132,-0.30291148549118735,66.0,10.0,0.0,45.0,6.0,0.0,0.0,2.0,141.0,97.0,1.0,20.0,10.0,4.0,1.0,4.0,0.0,26267.623303365974,9119.287128712871,0.0,25.0,0.0,0.0,0,13.016924873358166
88194ad869fffff,51.47108285677783,-0.28706930902455474,11.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,17.0,12.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,28345.10848751562,11941.548387096775,1.0,19.0,0.0,0.0,1,11.709773770945821
88194ad86bfffff,51.463325997978394,-0.2827851398077867,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,25053.43405393819,8116.916666666667,0.0,10.0,0.0,0.0,0,11.564474117748063
88194ad86dfffff,51.47315293309526,-0.29927734157487745,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,40.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12.52435839449296
88194ad881fffff,51.393496001904175,-0.24428684517158986,10.0,0.0,0.0,8.0,1.0,0.0,0.0,2.0,9.0,21.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,20765.2967428669,107142.375,0.0,26.0,0.0,0.0,0,13.35385471943168
88194ad883fffff,51.385735090897725,-0.24001582755712159,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2621.2719962791166,353.0,4.0,16.0,0.0,275000.0,1,13.84263440883812
88194ad885fffff,51.395567518865455,-0.25647234883471665,5.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,12.0,15.0,0.0,16.0,2.0,2.0,0.0,0.0,0.0,575.4047408659512,1362.0,0.0,29.0,0.0,0.0,0,13.749343489751697
88194ad887fffff,51.38780675005756,-0.25219908202935987,7.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,9.0,11.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,6050.261439352555,4290.125,3.0,29.0,0.0,275000.0,1,14.192809786350532
88194ad889fffff,51.39918404944285,-0.23637357450038707,3.0,3.0,0.0,5.0,1.0,0.0,1.0,0.0,9.0,17.0,0.0,13.0,0.0,2.0,1.0,0.0,0.0,65441.43529916054,0.0,0.0,46.0,0.0,0.0,0,12.515006941547776
88194ad88bfffff,51.391423399826586,-0.23210349375968553,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,14605.175667975604,0.0,0.0,1.0,0.0,0.0,0,13.005844231357969
88194ad88dfffff,51.4012565094327,-0.24855917543321807,11.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,12.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,67929.6476689359,85613.96,0.0,66.0,0.0,0.0,0,12.911255518599924
88194ad891fffff,51.37590089156433,-0.22356726764741028,9.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,27645.598611421494,21931.291666666668,0.0,10.0,0.0,0.0,0,14.114161853772764
88194ad893fffff,51.368139033693005,-0.21930112116172262,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,35354.85319699989,2218.818181818182,0.0,8.0,0.0,0.0,0,14.722121617822243
88194ad895fffff,51.37797377680075,-0.2357461220323924,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,16811.81831172354,3003.846153846154,0.0,14.0,0.0,0.0,0,14.372889282104364
88194ad897fffff,51.37021206000065,-0.23147772804026023,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,2417.733146263597,18430.583333333332,11.0,4.0,0.0,0.0,1,14.9402090060998
88194ad899fffff,51.381588519167906,-0.2156557748720421,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,2712.664938411056,0.0,3.0,30.0,0.0,275000.0,1,13.289839471529957
88194ad89bfffff,51.37382692270043,-0.21139056536046297,2.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,51154.53472592682,35569.25,0.0,23.0,0.0,0.0,0,13.906262055243412
88194ad89dfffff,51.3836623470713,-0.2278347249944278,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1290.0833199220974,5453.272727272727,3.0,2.0,0.0,275000.0,1,13.540555946748976
88194ad8a1fffff,51.39194681201921,-0.27657204457454115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2249.4908786965343,1961.2083333333333,0.0,1.0,0.0,0.0,0,15.023596294229709
88194ad8a3fffff,51.38418592485029,-0.2722955924683594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,101313.88461538461,2.0,9.0,0.0,275000.0,1,15.426105826251252
88194ad8a5fffff,51.39401521364204,-0.2887617515811045,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,621.4,0.0,2.0,0.0,0.0,0,15.497242316179008
88194ad8a7fffff,51.3862544696822,-0.28448304993345175,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,8.0,1.0,11.0,0.0,2.0,1.0,0.0,0.0,3153.968018360098,5364.857142857143,0.0,23.0,0.0,0.0,0,15.859347086137724
88194ad8a9fffff,51.39763795012076,-0.26866000421678743,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,4658.356901893158,0.0,0.0,9.0,0.0,0.0,0,14.18835493886068
88194ad8abfffff,51.38987732396123,-0.2643844878794001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4639.038762468155,80668.08571428571,0.0,9.0,0.0,0.0,0,14.587632513301982
88194ad8adfffff,51.39970729508045,-0.2808498107845641,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,28.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.0,0.0,3.0,0.0,0.0,0,14.666995065731196
88194ad8b5fffff,51.376424633961314,-0.2680204539082068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8361.34999652892,3040.6153846153848,3.0,1.0,0.0,275000.0,1,15.871035985886328
88194ad8b9fffff,51.38004557782017,-0.24792712798517635,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,17235.741083753186,22702.3125,0.0,13.0,0.0,0.0,0,14.679770750293882
88194ad8bbfffff,51.3722840025408,-0.2436564861447956,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.206053333260066
88194ad8bdfffff,51.38211629403316,-0.26011028497455285,15.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1730.184176702914,1470.0,4.0,20.0,0.0,275000.0,1,15.031870611745767
88194ad8c1fffff,51.412630877035895,-0.2327297259563347,25.0,2.0,3.0,18.0,7.0,1.0,0.0,0.0,16.0,65.0,0.0,17.0,2.0,1.0,0.0,0.0,1.0,26521.829243241726,0.0,0.0,52.0,0.0,0.0,0,11.235774733760826
88194ad8c3fffff,51.404870892543606,-0.2284592701150621,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,33359.85424897249,0.0,0.0,30.0,0.0,0.0,0,11.676268419205106
88194ad8c5fffff,51.41470413770924,-0.24491767413828477,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,22.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,9893.8995658676,29484.77536231884,0.0,30.0,0.0,0.0,0,11.686568085974724
88194ad8c7fffff,51.40694429553283,-0.2406449677739992,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,65246.93579474476,73931.25,0.0,21.0,0.0,0.0,0,12.073390006909474
88194ad8c9fffff,51.418316253812144,-0.22481345007968856,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,23926.587757340574,8438.5,0.0,22.0,0.0,0.0,0,10.398446411006182
88194ad8cbfffff,51.4105565310766,-0.22054393211512346,19.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,33.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,47170.117695845525,14802.9,0.0,84.0,0.0,0.0,0,10.83764172339465
88194ad8cdfffff,51.42039045756644,-0.23700149477387042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14234.0,0.0,14.0,0.0,0.0,0,10.854379828621468
88194ad8d1fffff,51.39503587512416,-0.21200883253961234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21123.7743533073,745.3636363636364,0.0,14.0,0.0,0.0,0,11.878996567952742
88194ad8d3fffff,51.387274942681415,-0.20774324981378225,10.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,7.0,9.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,12504.664541183496,25747.75,0.0,28.0,0.0,0.0,0,12.46756416447211
88194ad8d5fffff,51.39711050447672,-0.2241901266922256,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,23050.924157457623,6003.571428571428,0.0,25.0,0.0,0.0,0,12.169451328080395
88194ad8d7fffff,51.38934971322241,-0.2199222951303016,3.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,8.0,16.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,14738.102111675165,0.0,0.0,34.0,0.0,0.0,0,12.70919710561071
88194ad8d9fffff,51.40072083264679,-0.20409433732214197,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,6.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,15838.75,0.0,35.0,0.0,0.0,0,11.050193051728188
88194ad8dbfffff,51.39296016197508,-0.19982969257246053,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,45805.0913437755,13650.222222222223,1.0,20.0,0.0,0.0,1,11.647748274952729
88194ad8ddfffff,51.40279640471825,-0.2162757264542984,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15803.722495808564,7832.0,0.0,32.0,0.0,0.0,0,11.33352185720328
88194ad8e1fffff,51.41108784464299,-0.26502282295979324,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6530.235294117647,0.0,13.0,0.0,0.0,0,13.010237406762146
88194ad8e3fffff,51.40332788385641,-0.26074692895888596,22.0,1.0,0.0,22.0,2.0,0.0,0.0,2.0,12.0,36.0,0.0,10.0,0.0,6.0,1.0,0.0,0.0,18705.55368698825,11644.142857142857,0.0,37.0,0.0,0.0,0,13.353700112616858
88194ad8e5fffff,51.41315798958411,-0.27721497942093,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,9268.606693887345,12491.161290322581,0.0,15.0,0.0,0.0,0,13.54012947804227
88194ad8e7fffff,51.40539817212422,-0.2729368345445789,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,24.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,17270.709537797422,20611.76923076923,0.0,20.0,0.0,0.0,0,13.837924758473722
88194ad8e9fffff,51.416776312506556,-0.2571077761290301,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2252.5265348173402,5356.020833333333,0.0,27.0,0.0,0.0,0,12.184194573232167
88194ad8ebfffff,51.409016613095936,-0.2528328188997005,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8789.970436592943,11268.636363636364,0.0,9.0,0.0,0.0,0,12.519729389687024
88194ad8edfffff,51.418847400837784,-0.2693000313956523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,12.723175902264513
88194ad901fffff,51.46228175772652,-0.3596748389531939,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,7407.750291037537,6108.941176470588,0.0,3.0,0.0,0.0,0,16.84346214540995
88194ad903fffff,51.4545247006775,-0.3553788366704742,19.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,16.0,6.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,10538.018539504517,8515.545454545454,0.0,8.0,0.0,0.0,0,16.7033801032411
88194ad905fffff,51.4643446354008,-0.3718911731969974,12.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,24098.72602516028,13574.15,0.0,3.0,0.0,0.0,0,17.651371112231093
88194ad907fffff,51.45658772608126,-0.3675929146434469,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2043.8304293243157,9080.363636363636,0.0,2.0,0.0,0.0,0,17.491956297306064
88194ad909fffff,51.467974583752515,-0.3517557225228977,5.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,7.0,51.0,0.0,16.0,4.0,3.0,0.0,0.0,1.0,7854.61924281093,12165.75,0.0,12.0,0.0,0.0,0,16.212545194646278
88194ad90bfffff,51.46021778765293,-0.34746065557803424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,68276.35460688146,11421.5,0.0,1.0,0.0,0.0,0,16.043149290548996
88194ad90dfffff,51.47003840620767,-0.36397216250426867,31.0,6.0,0.0,40.0,4.0,7.0,0.0,2.0,27.0,135.0,0.0,26.0,1.0,11.0,1.0,0.0,0.0,53245.340795216856,14190.392156862745,0.0,17.0,1.0,0.0,0,17.03141909862613
