h3_index,latitude,longitude,bike_amenities,car_amenities,children_amenity,food_amenities,health_amenity,home_amenities,infrastructure_amenities,leisure_amenities,needs_amenities,other_amenities,pet_amenity,public_transport,shops_amenities,social_amenities,study_amenity,water_amenities,work_amenity,parking_area,traffic_count,highway,voltage,сharger_number,has_charging_station,distance_to_center
8811aa4507fffff,55.65785733147519,37.36996170980454,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,80080.78508745506,23432.645305200276,0.0,0.0,0.0,0,18.676240056529355
8811aa4509fffff,55.664730508564695,37.34538817454034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,19.579612983737576
8811aa450dfffff,55.6564210509695,37.34635393204164,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,107038.24512925629,23432.645305200276,21.0,0.0,0.0,0,20.00595277260005
8811aa451bfffff,55.68766094979639,37.378409962782385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27891.115274255862,23432.645305200276,0.0,0.0,0.0,0,16.54733940005675
8811aa4521fffff,55.64123572056466,37.37188301676611,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,8.0,0.0,0.0,10.0,2.0,7.0,1.0,0.0,0.0,194422.25808165147,23432.645305200276,14.0,110000.0,0.0,0,19.684668810992914
8811aa4523fffff,55.646107037553726,37.383205683388326,0.0,11.0,3.0,11.0,7.0,0.0,3.0,8.0,17.0,0.0,2.0,5.0,10.0,7.0,1.0,0.0,0.0,172076.10130914647,23432.645305200276,37.0,110000.0,0.0,0,18.789304644188977
8811aa4525fffff,55.6329245361579,37.372843101360445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96136.27064071823,23432.645305200276,0.0,220000.0,17.0,1,20.23385047268591
8811aa4527fffff,55.63779549564117,37.38416369131897,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,90957.56128998839,23432.645305200276,11.0,110000.0,0.0,0,19.340199301874154
8811aa4529fffff,55.64467433541554,37.359601555370396,0.0,1.0,10.0,3.0,3.0,2.0,3.0,1.0,7.0,0.0,1.0,10.0,7.0,8.0,1.0,0.0,12.0,235887.9271611467,23432.645305200276,29.0,0.0,0.0,0,20.060329757571637
8811aa452bfffff,55.649546652452166,37.37092255298886,0.0,3.0,0.0,0.0,3.0,2.0,0.0,1.0,15.0,0.0,1.0,12.0,2.0,2.0,0.0,0.0,0.0,259898.65354080006,23432.645305200276,13.0,110000.0,0.0,0,19.164654450571916
8811aa452dfffff,55.63636376120962,37.36056409506093,0.0,5.0,1.0,1.0,4.0,0.0,1.0,2.0,12.0,0.0,0.0,10.0,5.0,14.0,0.0,0.0,2.0,127286.44543944814,23432.645305200276,11.0,110000.0,0.0,0,20.57999510920916
8811aa4531fffff,55.659289357525786,37.39357578845651,6.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,365686.7907049884,23432.645305200276,15.0,110000.0,0.0,0,17.373093834084898
8811aa4533fffff,55.66415974386478,37.404908028254575,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121526.50630831548,23432.645305200276,4.0,0.0,0.0,0,16.477209945388584
8811aa4535fffff,55.6509777113283,37.39453209590161,0.0,0.0,3.0,8.0,14.0,0.0,5.0,16.0,36.0,1.0,1.0,20.0,12.0,21.0,4.0,0.0,10.0,209993.51030952015,23432.645305200276,30.0,110000.0,0.0,0,17.893908097160022
8811aa4537fffff,55.65584774103949,37.40586225527948,0.0,9.0,5.0,15.0,14.0,0.0,8.0,19.0,101.0,0.0,2.0,9.0,21.0,20.0,4.0,0.0,12.0,1027650.5809217595,23432.645305200276,29.0,110000.0,0.0,0,16.998485809919867
8811aa4539fffff,55.66272936295032,37.381288532008234,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,265078.71098425,23432.645305200276,2.0,0.0,0.0,0,17.781686022088703
8811aa453dfffff,55.65441832677186,37.38224729702599,1.0,4.0,0.0,5.0,2.0,0.0,6.0,5.0,8.0,0.0,0.0,11.0,7.0,4.0,0.0,0.0,2.0,249407.18453631474,23432.645305200276,20.0,110000.0,0.0,0,18.268908928330486
8811aa4541fffff,55.66328900762261,37.32178217125696,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.439540716674,23432.645305200276,1.0,0.0,0.0,0,20.955632398894412
8811aa4545fffff,55.65498051929331,37.3227524606589,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,21.357209541636575
8811aa4547fffff,55.65985583454077,37.334068443601744,3.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,52457.842090102204,23432.645305200276,5.0,0.0,0.0,0,20.468153527731346
8811aa4551fffff,55.68134866276114,37.34345551456153,1.0,0.0,0.0,3.0,0.0,5.0,8.0,2.0,77.0,6.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,116555.73186492945,23432.645305200276,32.0,0.0,0.0,0,18.835231614559568
8811aa4553fffff,55.68622340920225,37.35478315005373,12.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,41.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,330098.17983987124,23432.645305200276,40.0,0.0,0.0,0,17.961576907832864
8811aa4555fffff,55.67303971261024,37.344422035455516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,0.0,0,19.188639716652926
8811aa4559fffff,55.6847816121247,37.331162650711406,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,144623.2316864921,23432.645305200276,13.0,220000.0,0.0,0,19.387602130131203
8811aa455bfffff,55.68965735867246,37.342488611632554,4.0,0.0,0.0,6.0,1.0,3.0,17.0,2.0,64.0,8.0,0.0,3.0,9.0,2.0,0.0,0.0,4.0,365352.08137406386,23432.645305200276,25.0,0.0,0.0,0,18.521535211651432
8811aa455dfffff,55.67647327354637,37.33213163105204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136520.63355792663,23432.645305200276,0.0,220000.0,0.0,0,19.71079135125354
8811aa4561fffff,55.64323738203643,37.336003726816614,0.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,11.0,0.0,0.0,10.0,4.0,4.0,3.0,0.0,2.0,361543.6886957064,23432.645305200276,24.0,0.0,0.0,0,21.360083364829592
8811aa4563fffff,55.64811134016971,37.34731930818487,0.0,4.0,0.0,2.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,8.0,4.0,4.0,0.0,0.0,6.0,364570.6091355648,23432.645305200276,9.0,0.0,0.0,0,20.465452456492656
8811aa4565fffff,55.63492777658488,37.336970795488035,0.0,4.0,0.0,19.0,5.0,0.0,2.0,8.0,5.0,0.0,2.0,35.0,22.0,10.0,0.0,0.0,6.0,603543.5615822204,23432.645305200276,39.0,110000.0,0.0,0,21.851467659196004
8811aa4567fffff,55.63980137651041,37.34828430319536,0.0,4.0,0.0,4.0,14.0,0.0,2.0,7.0,4.0,0.0,1.0,15.0,15.0,10.0,1.0,0.0,6.0,420631.45800662396,23432.645305200276,20.0,110000.0,0.0,0,20.955934311684246
8811aa4569fffff,55.646671777764176,37.323722366977925,0.0,0.0,0.0,1.0,0.0,65.0,1.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,168492.2002083144,23432.645305200276,11.0,0.0,0.0,0,21.79086133984445
8811aa456bfffff,55.651546734803425,37.335036276263075,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,20.898311721407417
8811aa456dfffff,55.63836278338027,37.32469189044031,0.0,1.0,3.0,13.0,10.0,0.0,1.0,13.0,13.0,1.0,0.0,13.0,11.0,11.0,1.0,0.0,12.0,508771.7517535002,23432.645305200276,48.0,0.0,0.0,0,22.254716113925554
8811aa4581fffff,55.695392406992625,37.43703016923477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,23432.645305200276,0.0,500000.0,13.0,1,12.880562250433147
8811aa4583fffff,55.700260917083426,37.44838158738301,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16554.806997109663,23432.645305200276,0.0,500000.0,30.0,1,11.99307479543425
8811aa4585fffff,55.687079844574725,37.437978895964164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,864638.6573089047,23432.645305200276,2.0,500000.0,9.0,1,13.310318241606556
8811aa4587fffff,55.69194799979804,37.44932822615929,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,0.0,0.0,0.0,629707.0689946754,23432.645305200276,3.0,500000.0,0.0,0,12.416579076888189
8811aa4589fffff,55.69883520114704,37.42473131709961,0.0,9.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,661813.8602770367,23432.645305200276,3.0,220000.0,16.0,1,13.384135920788182
8811aa458bfffff,55.70370471480346,37.436081067177625,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,618585.523882746,23432.645305200276,0.0,220000.0,24.0,1,12.50494381902454
8811aa458dfffff,55.69052324838094,37.4256825063594,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,8.0,462915.67331128067,23432.645305200276,12.0,500000.0,6.0,1,13.769111702156597
8811aa4591fffff,55.71344179464304,37.45879183865074,3.0,4.0,0.0,5.0,2.0,3.0,6.0,4.0,31.0,2.0,2.0,8.0,18.0,11.0,2.0,0.0,10.0,388693.83638277574,23432.645305200276,10.0,110000.0,2.0,1,10.754762938316166
8811aa4593fffff,55.71830935912214,37.47015286199231,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,267035.7282593753,23432.645305200276,5.0,0.0,0.0,0,9.88526695910928
8811aa4595fffff,55.70512877780177,37.45973676177698,0.0,6.0,2.0,10.0,3.0,0.0,5.0,4.0,26.0,0.0,0.0,11.0,11.0,9.0,1.0,0.0,4.0,1288876.765900455,23432.645305200276,16.0,220000.0,1.0,1,11.10692185414986
8811aa4597fffff,55.709995988295724,37.47109569338897,2.0,5.0,2.0,3.0,5.0,6.0,3.0,4.0,20.0,1.0,2.0,6.0,6.0,6.0,1.0,0.0,4.0,801712.6910128422,23432.645305200276,21.0,0.0,0.0,0,10.222469972105083
8811aa4599fffff,55.71688598696096,37.446487185898896,2.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,6.0,5.0,5.0,3.0,0.0,2.0,287889.74509374745,23432.645305200276,10.0,0.0,0.0,0,11.327844160853584
8811aa459bfffff,55.7217545561808,37.4578465414919,7.0,14.0,4.0,6.0,11.0,2.0,6.0,6.0,20.0,0.0,1.0,10.0,12.0,16.0,1.0,0.0,10.0,476221.35860668245,23432.645305200276,26.0,110000.0,0.0,0,10.473136897011997
8811aa459dfffff,55.70857357958607,37.44743457403684,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,12.0,304978.9179544993,23432.645305200276,7.0,110000.0,3.0,1,11.628274347115418
8811aa45a1fffff,55.67532140225955,37.45122038088859,1.0,3.0,3.0,9.0,4.0,0.0,0.0,9.0,16.0,0.0,0.0,16.0,7.0,6.0,0.0,0.0,2.0,721505.2187974668,23432.645305200276,26.0,220000.0,0.0,0,13.41673389455789
8811aa45a3fffff,55.68018819890755,37.46256928917356,0.0,7.0,1.0,15.0,10.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,64.0,8.0,0.0,0.0,10.0,535231.3577412458,23432.645305200276,24.0,0.0,0.0,0,12.521353186828764
8811aa45a5fffff,55.66700772269683,37.45216589728445,0.0,8.0,1.0,3.0,3.0,0.0,1.0,3.0,5.0,0.0,0.0,14.0,3.0,6.0,0.0,0.0,8.0,754134.2992941431,23432.645305200276,11.0,220000.0,0.0,0,13.98244468030747
8811aa45a7fffff,55.671874164303226,37.463512718382,0.0,5.0,1.0,4.0,3.0,1.0,7.0,5.0,60.0,0.0,0.0,6.0,0.0,4.0,1.0,0.0,0.0,288361.5622742014,23432.645305200276,17.0,0.0,0.0,0,13.09069771703167
8811aa45a9fffff,55.67876702789487,37.438927247587884,0.0,9.0,2.0,3.0,3.0,0.0,1.0,2.0,6.0,0.0,0.0,5.0,1.0,8.0,0.0,0.0,2.0,655946.5251852071,23432.645305200276,8.0,220000.0,0.0,0,13.789156219730952
8811aa45abfffff,55.683634828075036,37.45027449058731,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,17.0,0.0,2.0,9.0,8.0,4.0,1.0,0.0,6.0,374810.63400093326,23432.645305200276,24.0,0.0,0.0,0,12.89300931327746
8811aa45adfffff,55.67045395729821,37.43987522432783,0.0,14.0,0.0,12.0,5.0,0.0,0.0,1.0,31.0,1.0,0.0,1.0,19.0,8.0,0.0,0.0,22.0,563244.1302749653,23432.645305200276,16.0,220000.0,0.0,0,14.312155749718293
8811aa45b1fffff,55.69336848158509,37.47298023724857,0.0,8.0,0.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,8.0,2.0,7.0,0.0,0.0,4.0,425049.64674803865,23432.645305200276,7.0,110000.0,2.0,1,11.100536065804112
8811aa45b3fffff,55.69823433321191,37.484338742851826,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,124208.71790112108,23432.645305200276,3.0,110000.0,4.0,1,10.204217263453724
8811aa45b5fffff,55.68505434639113,37.47392195015305,2.0,5.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,45657.42042875878,23432.645305200276,20.0,0.0,0.0,0,11.62604028333566
8811aa45b7fffff,55.68991984385885,37.48527836479685,2.0,6.0,0.0,2.0,5.0,0.0,1.0,3.0,49.0,2.0,1.0,17.0,3.0,5.0,0.0,0.0,10.0,301986.0601794759,23432.645305200276,22.0,110000.0,7.0,1,10.730830728927717
8811aa45b9fffff,55.69681550600202,37.460681311092046,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,2.0,319103.7443664838,23432.645305200276,11.0,220000.0,7.0,1,11.523155151582863
8811aa45bbfffff,55.70168236233501,37.4720381517341,0.0,2.0,1.0,5.0,4.0,0.0,1.0,2.0,19.0,0.0,0.0,8.0,6.0,7.0,0.0,0.0,2.0,433412.3069672034,23432.645305200276,8.0,220000.0,15.0,1,10.630144694162544
8811aa45bdfffff,55.68850197958889,37.46162548681722,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,5.0,2.0,5.0,0.0,0.0,4.0,415057.9464067765,23432.645305200276,12.0,0.0,0.0,0,11.996801525366296
8811aa45c1fffff,55.69740521781185,37.40108734642831,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,80510.6576035182,23432.645305200276,3.0,110000.0,4.0,1,14.795307746272345
8811aa45c3fffff,55.70227638223605,37.41243167081016,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,63339.32845073353,23432.645305200276,4.0,110000.0,5.0,1,13.922987145680917
8811aa45c7fffff,55.69396503946832,37.41338532282874,0.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550705.3134136559,23432.645305200276,0.0,220000.0,8.0,1,14.265370273323532
8811aa45c9fffff,55.70084378338686,37.38878857821469,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,156127.9457018081,23432.645305200276,3.0,0.0,0.0,0,15.355421437960844
8811aa45cbfffff,55.70571595023472,37.40013123142322,2.0,14.0,2.0,3.0,3.0,0.0,8.0,7.0,11.0,4.0,2.0,8.0,5.0,13.0,3.0,0.0,4.0,222455.17303459696,23432.645305200276,5.0,0.0,0.0,0,14.493164515783066
8811aa45cdfffff,55.69253340671508,37.38974677741115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,5.0,0.0,0.0,0,15.670233597051578
8811aa45d1fffff,55.7154583420047,37.422827809435155,0.0,13.0,1.0,8.0,10.0,3.0,15.0,7.0,56.0,7.0,0.0,9.0,24.0,10.0,2.0,0.0,24.0,530820.7722896613,23432.645305200276,34.0,0.0,0.0,0,12.78236381147414
8811aa45d3fffff,55.72032856522382,37.434181736190915,1.0,7.0,4.0,10.0,18.0,1.0,3.0,15.0,15.0,4.0,1.0,4.0,11.0,14.0,2.0,0.0,16.0,223457.56595332135,23432.645305200276,8.0,0.0,0.0,0,11.935819134446907
8811aa45d5fffff,55.707146899136625,37.423779751532464,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,24028.20935778798,23432.645305200276,8.0,110000.0,1.0,1,13.053809365950382
8811aa45d7fffff,55.71201676766219,37.43513158957048,0.0,6.0,1.0,9.0,4.0,0.0,3.0,4.0,2.0,0.0,0.0,5.0,3.0,4.0,1.0,0.0,4.0,205925.97349382602,23432.645305200276,6.0,0.0,0.0,0,12.188463134609894
8811aa45d9fffff,55.71889830258857,37.41052323468853,4.0,9.0,3.0,7.0,7.0,0.0,4.0,8.0,53.0,4.0,0.0,6.0,20.0,16.0,3.0,0.0,14.0,662369.8737021332,23432.645305200276,20.0,0.0,0.0,0,13.405478021036078
8811aa45dbfffff,55.723769529406354,37.421875490584675,0.0,6.0,1.0,11.0,7.0,0.0,2.0,11.0,9.0,0.0,0.0,13.0,20.0,17.0,1.0,0.0,4.0,393644.04750228504,23432.645305200276,23.0,0.0,0.0,0,12.573607465596545
8811aa45ddfffff,55.71058747005777,37.411477641504554,0.0,2.0,0.0,4.0,1.0,0.0,4.0,1.0,7.0,0.0,0.0,4.0,4.0,5.0,1.0,0.0,0.0,251981.11178182118,23432.645305200276,9.0,110000.0,3.0,1,13.635186241601364
8811aa45e1fffff,55.67734159047487,37.415291495897606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,64373.92327698768,23432.645305200276,0.0,220000.0,5.0,1,15.098465535762971
8811aa45e3fffff,55.682211041183365,37.42663331953452,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,462915.67331128067,23432.645305200276,1.0,500000.0,3.0,1,14.20429910805001
8811aa45e5fffff,55.66902948493928,37.416244017393836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,1.0,0.0,0.0,0,15.581258212743096
8811aa45e7fffff,55.67389857989941,37.42758375684742,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,77000.59962128053,23432.645305200276,1.0,500000.0,11.0,1,14.685239812394782
8811aa45ebfffff,55.68565344209958,37.414338597783534,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289138.91883489426,23432.645305200276,0.0,500000.0,26.0,1,14.658516429298533
8811aa45edfffff,55.67247149329979,37.4039534240802,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53030.2921172995,23432.645305200276,0.0,0.0,0.0,0,15.992773926878412
8811aa4681fffff,55.77760892238448,37.344149065632074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,17.272477676829684
8811aa4683fffff,55.78248693851217,37.3555033802364,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,69575.16053842036,23432.645305200276,4.0,0.0,0.0,0,16.67011059206186
8811aa4685fffff,55.76930243259525,37.34511771491268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10354.87823046748,23432.645305200276,0.0,110000.0,8.0,1,17.08666483387028
8811aa4689fffff,55.78103613529381,37.331827400339826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96074.74182584796,23432.645305200276,0.0,0.0,1.0,1,18.098925446080187
8811aa468dfffff,55.77273025876641,37.332798520609174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,2.0,1,17.899374075674512
8811aa4693fffff,55.800548319525696,37.37726055982035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,15.895613243961149
8811aa4695fffff,55.7873643062965,37.366861465408086,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,104206.18762398111,23432.645305200276,0.0,0.0,0.0,0,16.095039490399177
8811aa4697fffff,55.792241024884135,37.3782233221325,0.0,2.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,7.0,10.0,2.0,0.0,0.0,14.0,91651.78251868562,23432.645305200276,6.0,110000.0,0.0,0,15.550305778686868
8811aa4699fffff,55.79909985236617,37.353569108342434,0.0,2.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20689.443942762653,23432.645305200276,0.0,0.0,4.0,1,17.252589906740845
8811aa469dfffff,55.7907935248013,37.3545364359117,0.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,4.0,4.0,2.0,0.0,0.0,0.0,65069.83109561918,23432.645305200276,3.0,0.0,0.0,0,16.938517846029804
8811aa46a3fffff,55.76244193441752,37.369753734990134,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,185.98321432654183,23432.645305200276,0.0,0.0,0.0,0,15.477065075119077
8811aa46a7fffff,55.754133961620944,37.370717061388895,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,108103.00694980165,23432.645305200276,0.0,0.0,0.0,0,15.377661491538166
8811aa46b1fffff,55.775625659753935,37.38014770248202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,15.008302144836753
8811aa46b3fffff,55.78050102047112,37.39150914745645,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,110000.0,0.0,0,14.414488834265336
8811aa46b5fffff,55.7673175899539,37.381109320971554,0.0,2.0,1.0,6.0,2.0,0.0,0.0,3.0,6.0,0.0,1.0,4.0,23.0,2.0,0.0,0.0,8.0,615324.6236109786,23432.645305200276,9.0,0.0,0.0,0,14.817053193057191
8811aa46b7fffff,55.772192596498066,37.39246867494104,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,40002.91312675339,23432.645305200276,1.0,110000.0,0.0,0,14.18290073739952
8811aa46bbfffff,55.783933471512135,37.37918570294433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,15.253573277102888
8811aa46bdfffff,55.770749649691886,37.368790027011244,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,0.0,0,15.63089791621082
8811aa46c1fffff,55.779581065162155,37.30815776878905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,2.0,1,19.537257849584197
8811aa46c3fffff,55.78446173254887,37.31950494673094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,2.0,1,18.928469646599975
8811aa46c5fffff,55.771276157827856,37.309133445209916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,19.355631879369255
8811aa46c7fffff,55.776156469629335,37.320478538213386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30062.572254641247,23432.645305200276,0.0,0.0,1.0,1,18.716424187132567
8811aa46cbfffff,55.787885714127924,37.30718170586977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,0.0,1.0,1,19.760707745551215
8811aa46d1fffff,55.797647112882004,37.32988400529656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23432.645305200276,0.0,220000.0,10.0,1,18.63036382844496
